country,tier,elevation,treatment,site,plot_id,nee,reco,temperature_nee,temperature_reco,par,dry_mass_g,plant_height_cm,ldmc,leaf_area_cm2,sla_cm2_g,wet_mass_g,n_percent,cn_ratio,cp_ratio,np_ratio,p_percent,c_percent,dry_mass_g_sd,plant_height_cm_sd,ldmc_sd,leaf_area_cm2_sd,sla_cm2_g_sd,wet_mass_g_sd,n_percent_sd,cn_ratio_sd,p_percent_sd,c_percent_sd,mmp,mat,miami_npp,soil_moisture,functional_diversity_q0,functional_diversity_q1,functional_diversity_q2,functional_dispersion,functional_nearest_neighbour_distance,cover_frac,cover_sum,veg_height,height_x_cover,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,temp_diff_day,temp_diff_week,temp_diff_fortnight,temp_iff_month,grassiness,woodiness,species_richness,veg_plot_size_m2,lon,lat,spatial_block,gpp,gpp_reco_ratio,temperature_gpp,unique_id,abs_lat,reco_gpp_ratio,map,gradient,morph_traits_pc1,morph_traits_pc2,all_traits_pc1,all_traits_pc2,chem_traits_pc1,chem_traits_pc2,gpp_country_mean,reco_country_mean,nee_country_mean,mmp_country_mean,map_country_mean,mat_country_mean,sla_country_mean,leaf_area_country_mean,plant_height_country_mean,ldmc_country_mean,height_x_cover_country_mean,temperature_nee_country_mean,temperature_gpp_country_mean,temperature_reco_country_mean,elevation_country_mean,all_traits_pc1_country_mean,all_traits_pc2_country_mean,chem_traits_pc1_country_mean,chem_traits_pc2_country_mean,morph_traits_pc1_country_mean,morph_traits_pc2_country_mean,n_percent_country_mean,p_percent_country_mean,cn_ratio_country_mean,cp_ratio_country_mean,np_ratio_country_mean,c_percent_country_mean,par_country_mean,soil_moisture_country_mean,woodiness_country_mean,grassiness_country_mean,species_richness_country_mean,functional_diversity_q1_country_mean,gpp_anomaly_country,reco_anomaly_country,nee_anomaly_country,sla_anomaly_country,leaf_area_anomaly_country,plant_height_anomaly_country,ldmc_country_anomaly_country,height_x_cover_anomaly_country,temperature_nee_anomaly_country,temperature_gpp_anomaly_country,temperature_reco_anomaly_country,map_anomaly_country,mat_anomaly_country,elevation_anomaly_country,all_traits_pc1_anomaly_country,all_traits_pc2_anomaly_country,chem_traits_pc1_anomaly_country,chem_traits_pc2_anomaly_country,morph_traits_pc1_anomaly_country,morph_traits_pc2_anomaly_country,species_richness_anomaly_country,functional_diversity_q1_anomaly_country,n_percent_anomaly_country,p_percent_anomaly_country,cn_ratio_anomaly_country,cp_ratio_anomaly_country,np_ratio_anomaly_country,c_percent_anomaly_country,par_anomaly_country,soil_moisture_anomaly_country,woodiness_anomaly_country,grassiness_anomaly_country
China,China_2016,3000,c,L,CH_L1,-4.25865363096998,5.94061930686815,31.2195352112676,22.2226760563381,623.728028169015,0.160577325884921,13.6268785559555,0.261123456759373,25.7884977800373,165.455664974546,0.628234187515873,2.67651094276021,14.1778956576195,395.766927586782,20.3110246463633,0.131776263844938,47.7528613016984,0.0659598544601016,4.96780786782389,0.0423522930923099,10.0207130241549,30.9345781461841,0.261104857165349,0.57362375371453,7.44499372160238,0.0348184328118471,1.76688370529824,165.391666666667,4.14,915.801506186519,,1.05185713963483,1.04133734803822,1.0346494564068,0.00849482417056301,0.157629161771995,1,112.2,8.51975638740345,955.916666666667,0.0059335982734734,0.00340265942710022,0.0258745993991685,-0.0138227508080785,0.00681499688660255,-0.33724134233265,-0.816206353808209,-0.809661218855114,-0.173644834851464,0,0.904140339208513,11,0.0625,102.0343,29.84347,36,10.1992729378381,1.71687031452199,26.7211056338028,flux1,29.84347,0.582455175292852,1984.7,Western Himalayas,0.656965019212174,3.04869289623264,0.455652234944911,3.38560871819256,0.31515168627746,2.33379859314206,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,2.32731178015879,-1.425665473212,-3.75297725337079,-46.0070538591151,16.9390459450498,0.198620767682465,0.0243103124389948,-410.492554112553,9.27779646654291,4.91481555872984,0.551834650916764,67.2791666666669,2.43375,-577.083333333334,-0.968401167459846,1.71393842702058,-0.43832333289275,1.12113007062301,-0.900796104741998,2.06239252846834,-7.79166666666667,-0.575676643927742,0.105893938521626,-0.0120009771163016,-3.13285918276572,15.9445090803173,1.93755910730063,2.04972464214445,42.0917377268288,,0.444768465476299,0
China,China_2016,3000,c,L,CH_L2,0.952762840401195,6.32730043184212,23.862,23.3112686890574,365.133882836744,0.143211664896825,12.6522791332973,0.294529157733841,21.6165536895627,164.135350130161,0.495372057460317,2.72933986646876,13.6531023135903,376.231550761286,20.1009572809575,0.135781586335412,48.034887042087,0.0722414947150012,4.49373863500636,0.0435466262136288,10.7944991650063,35.499418031511,0.27187460234014,0.549428138122225,7.274754350487,0.0323652469458701,1.4804406781863,165.391666666667,4.14,915.801506186519,,1,1,1,,,1,112.4,7.68371886120997,863.65,0.00593359827347422,0.00340265942709995,0.0258745993991683,-0.0138227508080785,0.00681499688660236,-0.33724134233265,-0.816206353808209,-0.809661218855114,-0.173644834851464,0,0.934278350515464,12,0.0625,102.0343,29.84347,36,5.37453759144092,0.849420325356068,23.5866343445287,flux2,29.84347,1.1772734536118,1984.7,Western Himalayas,0.526666066703947,2.38673458959175,0.482654514181614,2.95707505392816,0.373077085978466,2.45784117469662,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,-2.49742356623842,-1.03898434823804,1.45843921800039,-47.3273687035001,12.7671018545752,-0.775978654975734,0.0577160134134628,-502.75922077922,1.92026125527531,1.78034426945571,1.64042728363611,67.2791666666669,2.43375,-577.083333333334,-0.941398888223144,1.28540476275617,-0.380397933191744,1.24517265217757,-1.03109505725023,1.40043422182745,-6.79166666666667,-0.617013991965962,0.158722862230176,-0.0079956546258276,-3.65765252679492,-3.59086774517874,1.72749174189482,2.33175038253305,-216.502407605442,,0.474906476783249,0
China,China_2016,3000,c,L,CH_L3,0.23916624361702,10.9656250507693,21.4812307692308,22.055661971831,423.407351029253,0.0609337564047619,26.6177721269841,0.19023422095847,9.7711020817131,197.039017330523,0.325403028646825,2.26844430860614,16.1784795293642,438.856902027399,20.0762649249833,0.112991351582696,44.9056331304996,0.0658768418977417,14.4761093218659,0.0711733056418076,9.66044992122383,59.7890837731291,0.333468750270393,0.456218483821246,7.92028237295334,0.03729195072415,2.37006695658548,165.391666666667,4.14,915.801506186519,,1.15291246846862,1.1305289783741,1.11436055558557,0.0260316518747164,0.157629161771995,1,122.3,28.8469882801853,3527.98666666667,0.0059335982734742,0.00340265942709995,0.0258745993991682,-0.0138227508080785,0.00681499688660249,-0.33724134233265,-0.816206353808209,-0.809661218855114,-0.173644834851464,0,0.100101251840943,13,0.0625,102.0343,29.84347,36,10.7264588071523,0.97818945636845,21.7684463705309,flux3,29.84347,1.02229685005247,1984.7,Western Himalayas,1.22692907722128,1.49993461861569,0.955257695514741,1.70080998650997,0.353137509707966,1.00012343298448,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,2.85449764947294,3.59934027068915,0.74484262121621,-14.4237015031381,0.921650246725585,13.1895143387111,-0.0465789233619082,2161.57744588745,-0.46050797549394,-0.0378437045421158,0.384820566409712,67.2791666666669,2.43375,-577.083333333334,-0.468795706890017,0.0291396953379863,-0.400337509462243,-0.212545089534568,-0.330832046732891,0.513634250851386,-5.79166666666667,-0.486485013591862,-0.302172695632444,-0.0307858893785436,-1.13227531102102,59.0344835209343,1.70279938592066,-0.797503529054346,-158.228939412933,,-0.359270621891272,0
China,China_2016,3000,c,L,CH_L5,1.69083253429417,13.5140702429759,22.7149603960396,23.2140991735537,788.335865927501,0.0361409698888889,12.1095986924603,0.239330029804312,5.59823887261349,217.495878393757,0.169857559642857,2.15210408075116,19.5060103334612,533.951752791013,21.5554331737569,0.0998404468795963,44.8879876271337,0.0572364982211399,5.18864604776617,0.102352028317048,7.81838317993424,73.0670922778624,0.358185637483328,0.448735234145234,6.85066854141616,0.0374800294389789,2.16496436031705,165.391666666667,4.14,915.801506186519,,1,1,1,,,1,105.3,13.9915494656235,1473.31015873016,0.0059335982734742,0.00340265942709995,0.0258745993991682,-0.0138227508080785,0.00681499688660261,-0.33724134233265,-0.816206353808209,-0.809661218855114,-0.173644834851464,0,0.934278350515464,14,0.0625,102.0343,29.84347,36,11.8232377086817,0.874883547007386,22.9645297847967,flux4,29.84347,1.14300926497085,1984.7,Western Himalayas,1.69962057007157,0.539011710945093,0.847594275181206,1.77422818576889,-0.098164401280125,0.978062151770064,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,3.95127655100234,6.1477854628957,2.19650891189336,6.03315956009593,-3.25121296237402,-1.31865909581273,0.00251688548393383,106.90093795094,0.773221651314913,1.15823970972366,1.54325776813241,67.2791666666669,2.43375,-577.083333333334,-0.576459127223551,0.102557894596905,-0.851639420450334,-0.234606370748988,0.141859446117401,-0.447288656819209,-4.79166666666667,-0.617013991965962,-0.418512923487424,-0.0439367940816433,2.19525549307599,154.129334284548,3.18196763469419,-0.815149032420251,206.699575485315,,0.474906476783249,0
China,China_2016,3000,c,L,CH_L6,2.00875077575451,11.3903301153027,24.613,24.613,668.850968882601,0.116294520833333,14.8202363377056,0.220286857334022,20.0855213583333,181.334095263478,0.516547126666667,2.602539395,13.8672330363044,387.123186611096,20.1739025289439,0.129005252764857,47.1860734404408,0.0686015177330629,5.16982759406358,0.0595478374499843,11.8221239037337,54.6340638764097,0.257630823560112,0.564092431061518,7.62717805059686,0.0323078797948715,2.26947168422853,165.391666666667,4.14,915.801506186519,,1.27076493700675,1.25160532871687,1.23522665280033,0.0483048877391186,0.157629161771995,1,107.7,15.8145775301764,1703.23,0.00593359827347419,0.00340265942709995,0.0258745993991682,-0.0138227508080785,0.00681499688660246,-0.33724134233265,-0.816206353808209,-0.809661218855114,-0.173644834851464,0,0.718675654242665,8,0.0625,102.0343,29.84347,36,9.38157933954819,0.82364420035063,24.613,flux5,29.84347,1.21411648327554,1984.7,Western Himalayas,1.13282401860752,2.44535759375919,0.805345421172852,2.99578778048568,0.374594835993956,2.08755281860214,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,1.50961818186885,4.02404533522255,2.5144271533537,-30.1286235701831,11.2360695233458,1.39197854943257,-0.0165262869863562,336.82077922078,2.67126125527531,2.80670992492701,2.94215859457871,67.2791666666669,2.43375,-577.083333333334,-0.618707981231905,1.3241174893137,-0.378880183176254,0.874884296083086,-0.424937105346649,1.45905722599489,-10.7916666666667,-0.365408663249092,0.0319223907614163,-0.0147719881963826,-3.44352180408082,7.30076810463129,1.80043698988126,1.48293678088685,87.2146784404149,,0.25930378051045,0
China,China_2016,3000,c,L,CH_L7,6.09531640766065,12.923992956068,21.1105,20.7367605633803,248.156249806531,0.063985805452381,13.2815310391414,0.183035384556434,9.47027816538889,217.89909040621,0.280330302888889,2.4455178351138,15.0818516194786,427.711738555233,20.5165703697098,0.119197204554437,46.3315022805726,0.0976573915945236,6.54997997978626,0.0842883774259523,13.4237243484017,62.4772009382262,0.416930433431934,0.552106614497526,7.9655477036079,0.0346203606171457,2.50787814984138,165.391666666667,4.14,915.801506186519,,2.3974574941107,2.37334884407927,2.35042849808823,0.16691133970127,0.160603229216817,1,114.6,16.1166084933101,1846.96333333333,0.00593359827347419,0.00340265942709995,0.0258745993991682,-0.0138227508080785,0.00681499688660229,-0.33724134233265,-0.816206353808209,-0.809661218855114,-0.173644834851464,0,0.312342419318691,16,0.0625,102.0343,29.84347,36,6.82867654840735,0.528372041954819,20.9236302816902,flux6,29.84347,1.89260581672773,1984.7,Western Himalayas,1.95448179702169,1.27624414390421,1.25775472332633,2.3003466849633,0.264758368354204,1.69306335823777,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,-1.04328460927199,5.55770817598785,6.60099278525984,6.43637157254892,0.620826330401377,-0.146726749131634,-0.0537777597639442,480.55411255411,-0.831238744724686,-0.882659793382839,-0.934080842040988,67.2791666666669,2.43375,-577.083333333334,-0.166298679078432,0.628676393791322,-0.488716650816005,0.480394835718716,0.39672067306752,0.289943776139911,-2.79166666666667,0.756334852113309,-0.125099169124784,-0.0245800364068026,-2.22890322090661,47.8893200487683,2.14310483064712,0.628365621018652,-333.480040635654,,-0.147029454413524,0
China,China_2016,3500,c,M,CH_M1,3.54602777938733,10.0512281162304,22.7144509803922,23.4324225352113,550.128218308441,0.030231503281746,16.1456350912698,0.22532097488623,6.27120872765833,232.253642882731,0.141334256111111,2.57337272372956,17.7967154824628,345.328251664982,18.2046395184469,0.141358070898462,45.3853082885736,0.0362485844878457,8.30523179974214,0.0435806095853382,6.36962434568649,73.1676257997313,0.198047071339723,0.505329179888753,4.08855899297458,0.0363980081357477,1.45748746857595,166.983333333333,2.15,772.415772921697,,2.2466257116943,2.05699057049236,1.94023168025538,0.100189293167202,0.124772971178957,1,91.7,13.5704739402122,1244.41246031746,0.00652095712447497,0.00375974369264707,0.0282603958743925,-0.0138227503716431,0.00736657743241667,0.293129730224628,-0.794896885705371,-0.73693056409321,-0.103154081768462,0,0.26134259998085,26,0.0625,102.036,29.86192,37,6.50520033684306,0.647204526811871,23.0734367578017,flux7,29.86192,1.54510662174444,2003.8,Western Himalayas,1.79314700565043,0.790814948490675,1.62229963396182,1.4729905700847,0.810489298339388,1.06815385643204,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,-1.36676082083628,2.68494333615024,4.05170415698652,20.7909240490699,-2.57824310732918,2.71737730299676,-0.0114921694341482,-121.99676046176,0.772712235667463,1.26714668272871,1.76158112978996,86.3791666666664,0.44375,-77.0833333333335,0.198246231557067,-0.198679721087283,0.0570142791691785,-0.144514666087008,0.235385881696258,-0.195485419273627,7.20833333333333,0.439976578526398,0.00275571949097619,-0.00241917006277761,0.485960642077586,-34.4941668414827,-0.168826020615779,-0.317828370980351,-31.5080721337446,,-0.198029273751365,0
China,China_2016,3500,c,M,CH_M2,-2.50336820092664,4.46034801842973,24.862,24.862,808.907129682101,0.0243461567301587,19.2003147083333,0.237830425356853,4.55686007593373,232.648303430549,0.122343759880952,2.50113366314728,18.5586510074453,395.275299404207,18.1344632961297,0.137921570785118,45.0039404435904,0.0337567375664457,9.62230234815385,0.0772274436638647,4.60054806454944,73.450130684356,0.240574958586603,0.565144219844679,4.74945337593528,0.0569292086012075,1.60507721972792,166.983333333333,2.15,772.415772921697,,2.12501465098857,2.04208013373509,1.98047507070876,0.0982174938373065,0.108036290122729,1,97.9,17.1551567034713,1679.48984126984,0.00652095712447497,0.00375974369264707,0.0282603958743925,-0.0138227503716431,0.00736657743241686,0.293129730224628,-0.794896885705371,-0.73693056409321,-0.103154081768462,0,0.173460455016726,25,0.0625,102.036,29.86192,37,6.96371621935636,1.56124952371047,24.862,flux8,29.86192,0.640512605328708,2003.8,Western Himalayas,1.63451714069831,0.613166726370439,1.52341528613939,1.16742178852709,0.762757528766941,0.856512860518899,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,-0.908244938322976,-2.90593676165043,-1.99769182332745,21.1855845968879,-4.29259175905378,5.77205692006026,0.00101728103647483,313.08062049062,2.92026125527531,3.05570992492701,3.19115859457871,86.3791666666664,0.44375,-77.0833333333335,0.0993618837346311,-0.504248502644889,0.00928250959673182,-0.356155662000153,0.0767560167441368,-0.373133641393863,6.20833333333333,0.425066141769128,-0.0694833410913036,-0.00585567017612163,1.24789616706008,15.4528808977423,-0.239002242932955,-0.699196215963546,227.270839239915,,-0.285911418715489,0
China,China_2016,3500,c,M,CH_M3,-0.933329223390752,3.86633375957954,25.849625,21.4417872340426,1073.5513193071,0.0176460046626984,12.9844351428571,0.194114395216006,3.97015205038611,241.756856911566,0.0908671209603175,2.55053100977248,16.5482901352964,338.185320737562,16.6076506926874,0.153575665635569,44.6967194416136,0.0221591996130947,8.23195374001008,0.0827174128130097,3.88936000699759,78.2082571409808,0.111245033175937,0.458845734338624,5.1891353596625,0.0623596927230681,1.38934700598369,166.983333333333,2.15,772.415772921697,,2.37663160871233,2.04924872122221,1.87705296045604,0.0950283321042143,0.104087508984125,1,71.2,12.1154828785447,862.622380952381,0.00652095712447499,0.00375974369264706,0.0282603958743925,-0.0138227503716431,0.0073665774324168,0.293129730224628,-0.794896885705371,-0.73693056409321,-0.103154081768462,0,0.0923062679013641,22,0.0625,102.036,29.86192,37,4.79966298297029,1.24139903107906,23.6457061170213,flux9,29.86192,0.805542758584863,2003.8,Western Himalayas,2.23410811207741,0.538645533912313,2.1582652419876,1.17602814602705,1.18331846864361,0.669925910266935,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,-3.07229817470905,-3.49995102050061,-0.427652845791562,30.2941380779049,-4.8792997846014,-0.443822645415935,-0.0426987491043722,-503.786839826839,3.90788625527531,1.83941604194831,-0.229054171378689,86.3791666666664,0.44375,-77.0833333333335,0.734211839582846,-0.49564214514493,0.429843449473397,-0.542742612252117,0.676346988123241,-0.447654833851989,3.20833333333333,0.432234729256248,-0.0200859944661036,0.00979842467432937,-0.762464705088814,-41.6370977689027,-1.76581484637532,-1.00641721794035,491.91502886491,,-0.367065605830851,0
China,China_2016,3500,c,M,CH_M4,-0.27139555652952,6.51974860729266,19.86,19.6009508196722,243.211609947935,0.0212579133690476,20.137307702381,0.231181724181161,3.85744890102817,228.222765488238,0.0985725228809524,2.46849955750601,18.3158617569773,401.87026907734,17.2794369640529,0.142857638396513,44.9283397982052,0.0315060743540338,8.7312043824762,0.0931998086140165,4.0645068086623,84.3165738261304,0.224213623126813,0.473197459266445,4.76425509446661,0.0635684427704662,1.37094020330156,166.983333333333,2.15,772.415772921697,,2.49629783041356,2.31821827071683,2.19382944851045,0.116919894529119,0.134524606779305,1,92.6,24.3742826288183,2257.05857142857,0.00652095712447498,0.00375974369264705,0.0282603958743925,-0.0138227503716431,0.0073665774324169,0.293129730224628,-0.794896885705371,-0.73693056409321,-0.103154081768462,0,0.226319058749083,16,0.0625,102.036,29.86192,37,6.79114416382218,1.0416266903644,19.7304754098361,flux10,29.86192,0.960036843574121,2003.8,Western Himalayas,1.60899355877374,0.543971835232967,1.59711497889062,0.971067541563799,0.868785632874772,0.720281036479575,7.87196115767934,7.36628478008015,-0.50567637759919,159.785069444444,1917.42083333333,1.70625,211.462718833661,8.84945183498751,13.428257788273,0.236813144320378,1366.40922077922,21.9417387447247,21.806290075073,21.6708414054213,3577.08333333333,1.42405340240476,1.67167029117198,0.753475019170209,1.21266852251905,1.55776112395417,0.986300367764302,2.57061700423858,0.14377724096124,17.3107548403852,379.822418506465,18.3734655390627,45.703136659554,581.636290442186,,0.459371873732215,0,18.7916666666667,1.61701399196596,-1.08081699385716,-0.84653617278749,0.23428082106967,16.7600466545769,-4.99200293395934,6.70904991410797,-0.00563142013921716,890.64935064935,-2.08173874472469,-2.07581466523692,-2.06989058574914,86.3791666666664,0.44375,-77.0833333333335,0.173061576485861,-0.700602749608183,0.115310613704562,-0.492387486039477,0.0512324348195679,-0.442328532531334,-2.79166666666667,0.701204278750869,-0.102117446732574,-0.000919602564726618,1.00510691659208,22.0478505708753,-1.09402857500978,-0.774796861348747,-338.424680494251,,-0.233052814983132,0
