spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,plot_id
0.297932556659592,-0.00885978033289514,-0.129591734729064,-0.00960276757128664,0.00407427563025109,PE_PIL_B_1
0.457429502513023,-0.0206455608130356,-0.196206154163386,-0.00960276752873301,-0.00488052965021662,PE_PIL_B_2
0.454421412225681,-0.0201377891375823,-0.19531011981269,-0.00960276752790067,-0.00438293065256174,PE_PIL_B_3
0.308128431677257,-0.00642244295504845,-0.138323542339789,-0.0096027676322437,0.00837850840195031,PE_PIL_B_4
0.208785787724694,-0.00189342649648513,-0.0966064593581277,-0.00960276816964727,0.0120855109122127,PE_PIL_B_5
0.125525210470132,-0.00161008694692831,-0.0532602625875587,-0.00960276629999094,0.0123118410014202,PE_PIL_C_1
0.137436259083348,-0.00284137298254606,-0.0569589843495582,-0.00960276645068517,0.0116749728548451,PE_PIL_C_2
0.13863805925796,-0.00156244527733675,-0.0600887643916834,-0.00960276667652316,0.0129430833984112,PE_PIL_C_3
0.210615435483699,-0.00260052186856584,-0.0949692540699536,-0.00960276733324921,0.00957966047030859,PE_PIL_C_4
0.254121725634843,-0.00535355351186975,-0.112834304596426,-0.00960276746668518,0.00648758019509384,PE_PIL_C_5
-0.000742410095030881,0.00421718665132897,0.0252968195588952,-0.00960292647558281,0.0215253535525014,PE_QUE_B_1
-0.000191385575656253,0.00392401714637258,0.0264362292352693,-0.00960292685260112,0.021609099746575,PE_QUE_B_2
0.00631159858833876,0.00170828385859667,0.0476320684171575,-0.00960292828951314,0.0289955812447253,PE_QUE_B_3
0.00348142351369492,0.0032068742891322,0.0408184452936652,-0.00960292812681776,0.0274377448520144,PE_QUE_B_4
0.00283112701997128,0.0037232786763181,0.0404102050817956,-0.00960292847593924,0.0280702075878437,PE_QUE_B_5
-0.00206878597373162,0.00707241007179065,0.0176393437866227,-0.00960258597948233,0.0103566601887364,PE_TRE_C_1
-0.000380339630686549,0.0061180460082777,0.0204404977732575,-0.00960258605901073,0.00926426745887259,PE_TRE_C_2
-0.000497524273277646,0.00616373207399706,0.0202385851228943,-0.00960258619450841,0.00864351564704486,PE_TRE_C_3
0.00658089397496001,0.00222915954116356,0.0320749306445961,-0.00960258630150601,0.00313579049834983,PE_TRE_C_4
0.00656976568188653,0.00223712486560598,0.0320632992500077,-0.00960258635546277,0.00314461905646521,PE_TRE_C_5
0.0067561694142897,0.00416627377290142,0.0246823956699808,-0.00960269046041264,0.0210779135930106,PE_TRE_NB_1
0.0106509474823062,0.00255920154874656,0.0317359498324253,-0.0096026903708322,0.0223620590483684,PE_TRE_NB_2
0.0129269453103308,0.00197906602280702,0.0367263841838085,-0.00960269027995529,0.0244703112096089,PE_TRE_NB_3
0.0126408177072973,0.0024648933396688,0.0369846483608028,-0.00960269019066629,0.0257495843716116,PE_TRE_NB_4
0.00833891436381237,0.00496803784730276,0.0306209228953306,-0.00960269012585806,0.0268449514236846,PE_TRE_NB_5
0.000661040207412311,0.00488742666926343,0.0375250639413672,-0.00960270057804213,0.0569630799081363,PE_WAY_B_1
0.00421595304345359,0.00334550992442653,0.048684573312883,-0.00960270103269955,0.0687757761145864,PE_WAY_B_2
0.00597900342714455,0.00283563845270175,0.0567807767584833,-0.00960270149291211,0.079470876077318,PE_WAY_B_3
-0.0003607582231074,0.00608793477861465,0.0407185677710929,-0.00960270200178294,0.0652150145050194,PE_WAY_B_4
-0.000360758223107396,0.00608793477861464,0.0407185677710929,-0.00960270200178293,0.0652150145050195,PE_WAY_B_5
0.0028344333446243,0.00449161736760195,0.0440985157776751,-0.00960270761302344,0.0586553999361894,PE_WAY_C_1
0.0057803892361183,0.00313700195019524,0.0524700625133213,-0.00960270784318233,0.0661829353632924,PE_WAY_C_2
0.0043142485325506,0.0041145553265329,0.0506109300200301,-0.00960270812075311,0.0662887360508087,PE_WAY_C_3
0.00271228895444137,0.00505111363651725,0.0481518528534779,-0.00960270860037706,0.0659698766065603,PE_WAY_C_4
0.000429629537706051,0.00629895561890875,0.0434716854548085,-0.0096027089777671,0.0632726914449364,PE_WAY_C_5
-0.00463554035521263,0.0107162712781195,0.0333491103600157,-0.0399489486927038,0.027166429397555,SA_2000east1
-0.00185975036738488,0.00982515138493271,0.0433082708906451,-0.0399489485988017,0.0312826152451894,SA_2000east2
-0.00150658501285249,0.0100828097950398,0.0469625640144988,-0.0399489485046066,0.0337185083911704,SA_2000east3
-0.00220806345228127,0.0107949366558284,0.0475351652924546,-0.0399489484104998,0.0351074079013748,SA_2000east4
-0.00501820959899345,0.0123694867010231,0.0415366149676637,-0.0399489483168613,0.0340281527915028,SA_2000east5
-0.00501802669150853,0.010850123605992,0.0318761564476636,-0.039948951400874,0.0261534223866156,SA_2000west1
-0.00232307466611726,0.00995175646905249,0.0412943660116292,-0.0399489514700262,0.0298530745636763,SA_2000west2
-0.00198614452633758,0.0101967829040539,0.0447554874004172,-0.0399489515391858,0.0321093526107338,SA_2000west3
-0.00267958018651477,0.0109029499903293,0.0453265727638511,-0.0399489516081983,0.0334687183759952,SA_2000west4
-0.00542747746054719,0.012473878949042,0.0396747703852624,-0.0399489516772181,0.0326269247259667,SA_2000west5
-0.00472695802607265,0.0106555470839392,0.0323019842023734,-0.082122387923062,0.0259681609960332,SA_2200east1
-0.00202916548077622,0.00987420001541558,0.0424480444624668,-0.0821223876901392,0.0301778764952269,SA_2200east2
-0.00168608170617571,0.0101414006958164,0.0460845914224494,-0.0821223874572451,0.0325480997366884,SA_2200east3
-0.00237105174310241,0.0108202511770824,0.0465315250643669,-0.0821223872248647,0.0337950737744302,SA_2200east4
-0.00511389296380755,0.0122788744508788,0.0402302418316909,-0.0821223869925133,0.0324794780142799,SA_2200east5
-0.0048469662953669,0.0107046432099446,0.0318675961611337,-0.0821223856641989,0.0256572163267902,SA_2200west1
-0.00215192284239239,0.00988789938699718,0.0417641240539184,-0.0821223854620111,0.0296467162394271,SA_2200west2
-0.00180901872048909,0.0101404502477196,0.0452991853904158,-0.0821223852600506,0.0319218617360757,SA_2200west3
-0.00249361846550846,0.0108262603430056,0.0457881215461969,-0.0821223850583171,0.0331939954431344,SA_2200west4
-0.00521695487806649,0.0123060559631342,0.0397313124298271,-0.0821223848568111,0.0320535726873653,SA_2200west5
-0.00467274149687277,0.0106294072198547,0.0326107025842715,-0.115226857854795,0.0267325761975948,SA_2400east1
-0.00202908149324512,0.00997655654308046,0.0432769404429859,-0.115226857514192,0.031544398058372,SA_2400east2
-0.0016863017527065,0.0102548388675558,0.0469979982274874,-0.115226857172818,0.0340468214337947,SA_2400east3
-0.00234167738073619,0.0108919096797321,0.047352374850974,-0.115226856831142,0.0352052395308875,SA_2400east4
-0.00499723253097351,0.0122018026760891,0.0406178522937685,-0.115226856489629,0.0333920424225637,SA_2400east5
-0.00515819484259577,0.0108544164555618,0.0311866987177659,-0.115226848563343,0.0260116908896005,SA_2400west1
-0.00266431425537913,0.0102009330610393,0.0409882838295648,-0.115226848152577,0.0302828982367297,SA_2400west2
-0.00237086949753108,0.0104695232846948,0.0443548042611901,-0.115226847740973,0.0325380321596111,SA_2400west3
-0.00304879197889519,0.0111141129648398,0.0446222804862237,-0.115226847329462,0.0336453876759373,SA_2400west4
-0.00565078658077794,0.0124368018564441,0.0382773474672741,-0.115226846917112,0.0320961488351777,SA_2400west5
-0.00451521546854908,0.0107552597267181,0.0344380145754785,-0.115226929234398,0.0285182298767064,SA_2600east1
-0.00261717074429955,0.0104595887678488,0.0431785027420769,-0.115226929081178,0.0329015465266824,SA_2600east2
-0.00241900883273694,0.010664470650812,0.0456059052026912,-0.11522692892866,0.0345926129534449,SA_2600east3
-0.00302880175913551,0.0110817759242919,0.0448124472828454,-0.115226928774862,0.0347742600995197,SA_2600east4
-0.00519505050295905,0.0119225352368477,0.037927720865274,-0.115226928621768,0.0321784988031198,SA_2600east5
-0.00401739826830465,0.0108604548715662,0.0379282021450287,-0.115226927749224,0.0306839028396425,SA_2600west1
-0.00229351321415568,0.0103464249089649,0.0444021376370121,-0.115226927370225,0.0335692743696037,SA_2600west2
-0.00222679888739888,0.0105668887656546,0.0462022287144979,-0.115226926990436,0.0349502973239641,SA_2600west3
-0.00295656820860791,0.0111322236905435,0.0456677017417421,-0.115226926610322,0.0354996618683219,SA_2600west4
-0.00531319035665943,0.0123024060425151,0.039715250339436,-0.115226926230352,0.0338427677954162,SA_2600west5
-0.00490636667359532,0.0106721864643847,0.0319399495776089,-0.115227031727023,0.0275529079043536,SA_2800east1
-0.00230585246780399,0.0102390415192731,0.0438107985625928,-0.115227031419004,0.0336258831174366,SA_2800east2
-0.0018020231358631,0.0105789818240664,0.0488756387936983,-0.115227031110648,0.0371224799008442,SA_2800east3
-0.00276748790384331,0.0112835034566499,0.0479025000193515,-0.115227030883021,0.037651317081533,SA_2800east4
-0.00582119113032377,0.0126404451477617,0.0391931500541473,-0.115227030492882,0.0346704113192487,SA_2800east5
-0.0047207763045176,0.0104767133904734,0.0313749695844056,-0.115227022570197,0.026068821242303,SA_2800west1
-0.00209275842400751,0.00998535539030045,0.0429212165932874,-0.115227022571225,0.0316160341500767,SA_2800west2
-0.0017714244284868,0.0103048112099761,0.0467796481512897,-0.115227022571846,0.034278950146737,SA_2800west3
-0.00245231678414209,0.0109482333401131,0.0470278923736555,-0.115227022573143,0.0353943321765358,SA_2800west4
-0.00511014516006236,0.0121372964752391,0.0395585363690571,-0.115227022574031,0.0330055559053065,SA_2800west5
-0.0127825251322479,0.013555743644574,0.0052195260278503,0.0937276433052417,0.0140718602097564,SV_B5A
-0.0115178266239449,0.0139304217258266,0.0143790641715562,0.0937276439069654,0.0186872532917841,SV_B5B
-0.0117012836080462,0.0145954205389262,0.0174876855295184,0.0937276442869016,0.0209934316417179,SV_B5C
-0.0128858691990652,0.0154829730271791,0.0164230491376914,0.0937276445888486,0.0216276035092054,SV_B5D
-0.0150312636962544,0.0163980516570175,0.010172164515363,0.0937276448105781,0.0198546303070971,SV_B5E
-0.0637838860379456,0.0377744610791818,-0.124297842053931,0.0790504224619459,-0.0089913978952374,SV_C2A
-0.0725380140149166,0.0423364655620463,-0.143983482520402,0.0790504231648175,-0.0110753136919587,SV_C2B
-0.0754876370322357,0.0438940836679703,-0.150461083407192,0.0790504239714605,-0.0116935164283758,SV_C2C
-0.0784420389874643,0.0454831234467022,-0.15679855177361,0.0790504247766054,-0.0122516988428814,SV_C2D
-0.0758864855558257,0.0442510753978348,-0.150538056637017,0.079050425467964,-0.0114386976849248,SV_C2E
-0.0623176696539178,0.037445273406767,-0.11856286290234,0.0790504363618001,-0.00755694009895455,SV_C3A
-0.0664396543789594,0.0396659678874013,-0.12744040342548,0.0790504372337841,-0.0083710259439356,SV_C3B
-0.0667380313335201,0.0398550128875484,-0.127911948194335,0.0790504385017478,-0.0083512052163267,SV_C3C
-0.0672972390734134,0.0401848082510271,-0.128964117582651,0.0790504397220369,-0.00839923950250007,SV_C3D
-0.0640891867372238,0.0385168072028072,-0.121749677982671,0.0790504408923054,-0.00764726621394932,SV_C3E
-0.0576471938552547,0.0350500310233652,-0.107964681784909,0.079050430630431,-0.0064697984108788,SV_C4A
-0.0617071847631784,0.0372547712647007,-0.11662713646912,0.0790504315957949,-0.00724587296330318,SV_C4B
-0.0625988851848006,0.0377626794298187,-0.118387791245384,0.0790504326663168,-0.00735159395008957,SV_C4C
-0.0625221181058285,0.0377648733641487,-0.117992030817606,0.0790504338895576,-0.00724244743481621,SV_C4D
-0.0597153139509784,0.0363039724347192,-0.111676120177988,0.0790504350722471,-0.00657575126745241,SV_C4E
-0.0573977643926734,0.0348620943058238,-0.107715955421323,0.0790504064495838,-0.00653901346494906,SV_C5A
-0.0614164058879836,0.036997430747124,-0.11652708549005,0.0790504074607931,-0.00739834888717581,SV_C5B
-0.0650040573297456,0.0389153344579959,-0.124300471259943,0.0790504085383057,-0.00811416560156519,SV_C5C
-0.0654318736038728,0.039185769624619,-0.125007269096001,0.07905040945238,-0.00810998338564036,SV_C5D
-0.0625421738115153,0.0377714953487626,-0.1180488761364,0.0790504106225487,-0.00724602408252571,SV_C5E
-0.0591322832352679,0.0357192361875993,-0.111766195659531,0.05216793540855,-0.00696164010534641,SV_C6A
-0.0664083133462757,0.0396073844962727,-0.127572129496087,0.0521679364772513,-0.00843955416857077,SV_C6B
-0.0695005062177985,0.0412723003598264,-0.134206655249788,0.0521679374392728,-0.00902669618268535,SV_C6C
-0.0678458859093906,0.0404199797847728,-0.130437991540836,0.0521679384686084,-0.00861687366732198,SV_C6D
-0.0636845833092822,0.0382597988504343,-0.121076029353704,0.0521679449095343,-0.00764803240069417,SV_C6E
-0.0660383478522813,0.0395378571788916,-0.126092664500385,0.0521679458671539,-0.00809205385623402,SV_C6F
-0.0634239805513769,0.038189272216586,-0.120160374387561,0.0521679467336451,-0.00745925650015291,SV_C6G
-0.0659308652629851,0.0393837125631541,-0.126345482499078,0.0521679350875179,-0.00825472795381926,SV_C7A
-0.067171289375937,0.0400316858045271,-0.129111620542752,0.05216793604455,-0.00853270683232968,SV_C7B
-0.0670240108123794,0.0400016246962077,-0.128538664557524,0.0521679370727499,-0.00840201211986873,SV_C7C
-0.0657000432404733,0.0393802578626848,-0.125224521702024,0.0521679380603975,-0.00796274440373728,SV_C7D
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610145,SV_ITEXBIS_L10
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610145,SV_ITEXBIS_L2
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXBIS_L3
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXBIS_L6
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXBIS_L8
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXCAS_L1
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXCAS_L10
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXCAS_L3
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXCAS_L7
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXCAS_L9
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXDRY_L1
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXDRY_L2
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXDRY_L5
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXDRY_L7
-0.0497846890046834,0.0311199857728396,-0.0893255621466188,0.0521675216431626,-0.00427081050610144,SV_ITEXDRY_L8
9.41479785873692e-05,0.00387033467136912,0.0160971952905295,0.0943465165388121,0.00498230532718958,US_almont1
9.41479785873828e-05,0.00387033467136912,0.0160971952905295,0.0943465165388121,0.00498230532718959,US_almont2
9.41479785873582e-05,0.00387033467136913,0.0160971952905295,0.0943465165388121,0.00498230532718958,US_almont3
9.41479785873893e-05,0.00387033467136912,0.0160971952905295,0.0943465165388122,0.00498230532718959,US_almont4
9.41479785873893e-05,0.00387033467136912,0.0160971952905295,0.0943465165388122,0.00498230532718958,US_almont5
-4.58889224169584e-05,0.00782196152966174,0.0360657962783787,0.0943478032134361,0.0130976036421711,US_cbt1
-4.58889224169652e-05,0.00782196152966174,0.0360657962783787,0.0943478032134361,0.0130976036421711,US_cbt2
-4.5888922416962e-05,0.00782196152966174,0.0360657962783787,0.0943478032134361,0.0130976036421711,US_cbt3
-4.58889224169613e-05,0.00782196152966174,0.0360657962783787,0.0943478032134361,0.0130976036421711,US_cbt4
-4.58889224169674e-05,0.00782196152966174,0.0360657962783787,0.0943478032134361,0.0130976036421711,US_cbt5
-2.86146709688801e-05,0.00622521036478338,0.0277990179257284,0.094348573037075,0.00974789419187443,US_cinnamon1
-2.86146709688713e-05,0.00622521036478339,0.0277990179257284,0.094348573037075,0.00974789419187443,US_cinnamon2
-2.86146709688866e-05,0.00622521036478339,0.0277990179257284,0.094348573037075,0.00974789419187442,US_cinnamon3
-2.86146709688688e-05,0.00622521036478338,0.0277990179257284,0.094348573037075,0.00974789419187444,US_cinnamon4
-2.86146709688854e-05,0.00622521036478339,0.0277990179257284,0.094348573037075,0.00974789419187443,US_cinnamon5
-5.83545352428042e-05,0.00822865252905,0.0381259699679818,0.0943483735382075,0.0139338204816377,US_pbm1
-5.83545352428057e-05,0.00822865252905,0.0381259699679818,0.0943483735382075,0.0139338204816377,US_pbm2
-5.83545352428059e-05,0.00822865252905001,0.0381259699679817,0.0943483735382075,0.0139338204816377,US_pbm3
-5.83545352428078e-05,0.00822865252905,0.0381259699679818,0.0943483735382075,0.0139338204816377,US_pbm4
-5.8354535242802e-05,0.00822865252905,0.0381259699679818,0.0943483735382075,0.0139338204816377,US_pbm5
-5.77818006008138e-05,0.00819238564874501,0.0379739312276754,0.0943482881522605,0.0138855780514623,US_pfeiler1
-5.77818006008088e-05,0.00819238564874501,0.0379739312276754,0.0943482881522605,0.0138855780514623,US_pfeiler2
-5.77818006008114e-05,0.008192385648745,0.0379739312276754,0.0943482881522605,0.0138855780514623,US_pfeiler3
-5.77818006008197e-05,0.00819238564874501,0.0379739312276754,0.0943482881522605,0.0138855780514623,US_pfeiler4
-5.77818006008206e-05,0.00819238564874501,0.0379739312276754,0.0943482881522605,0.0138855780514623,US_pfeiler5
-4.79371581497404e-05,0.00799413532388532,0.0369461908161759,0.0943476799905343,0.0134505962826615,US_road1
-4.79371581497542e-05,0.00799413532388532,0.0369461908161759,0.0943476799905343,0.0134505962826615,US_road2
-4.79371581497488e-05,0.00799413532388532,0.0369461908161759,0.0943476799905343,0.0134505962826615,US_road3
-4.79371581497392e-05,0.00799413532388533,0.0369461908161759,0.0943476799905343,0.0134505962826615,US_road4
-4.79371581497392e-05,0.00799413532388533,0.0369461908161759,0.0943476799905343,0.0134505962826615,US_road5
