datetime,type,elevation,treatment,plot,temperature,flux_best,tier,par,site,latitude,longitude,plot_id,burn_year,date,year,aspect,season,location
,reco,3884.3,b,2,30.75309524,-0.307568764,Peru_2019,,QUE,-13.213841,-71.619348,PE_QUE_B_2,2005,2019-07-11,2019,,not_part_of_the_dataset,Peru
,reco,3890,b,3,31.89333333,-0.514500687,Peru_2019,,QUE,-13.214201,-71.619384,PE_QUE_B_3,2005,2019-07-11,2019,,not_part_of_the_dataset,Peru
,reco,3889.8,b,4,29.64206522,0.164438468,Peru_2019,,QUE,-13.214146,-71.619396,PE_QUE_B_4,2005,2019-07-11,2019,,not_part_of_the_dataset,Peru
,reco,3893.1,b,5,25.94731183,-0.518185991,Peru_2019,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2019-07-11,2019,,not_part_of_the_dataset,Peru
,nee,3882.9,b,1,20.21228261,2.384407945,Peru_2019,,QUE,-13.213786,-71.619294,PE_QUE_B_1,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3882.9,b,1,20.65674157,2.582641234,Peru_2019,,QUE,-13.213786,-71.619294,PE_QUE_B_1,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3882.9,b,1,21.41298851,2.755888004,Peru_2019,,QUE,-13.213786,-71.619294,PE_QUE_B_1,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3882.9,b,1,21.79144444,0.982935377,Peru_2019,,QUE,-13.213786,-71.619294,PE_QUE_B_1,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3884.3,b,2,24.42608696,0.949488096,Peru_2019,,QUE,-13.213841,-71.619348,PE_QUE_B_2,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3890,b,3,25.00904255,-0.809191239,Peru_2019,,QUE,-13.214201,-71.619384,PE_QUE_B_3,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3889.8,b,4,25.20422222,1.632354668,Peru_2019,,QUE,-13.214146,-71.619396,PE_QUE_B_4,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3893.1,b,5,25.6888764,2.940462851,Peru_2019,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3893.1,b,5,25.90208791,2.387195808,Peru_2019,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3893.1,b,5,26.11844444,2.66800605,Peru_2019,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3893.1,b,5,26.38966667,2.988780219,Peru_2019,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,reco,3882.9,b,1,22.20780952,-1.684298544,Peru_2019,,QUE,-13.213786,-71.619294,PE_QUE_B_1,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,reco,3884.3,b,2,24.54020833,-0.402445159,Peru_2019,,QUE,-13.213841,-71.619348,PE_QUE_B_2,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,reco,3890,b,3,25.03891304,-1.237674806,Peru_2019,,QUE,-13.214201,-71.619384,PE_QUE_B_3,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,reco,3889.8,b,4,25.32764706,-1.329651706,Peru_2019,,QUE,-13.214146,-71.619396,PE_QUE_B_4,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,reco,3893.1,b,5,26.63535354,-0.640008054,Peru_2019,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2019-11-27,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,25.59134831,2.984655496,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,26.04363636,0.71539424,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,25.74333333,0.823966494,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,25.40633333,1.205395822,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3619.1,nb,2,20.31247312,0.986531506,Peru_2019,,TRE,-13.138797,-71.631253,PE_TRE_NB_2,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3619.4,nb,3,20.62228261,2.26623039,Peru_2019,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3620.3,nb,4,20.84246914,5.974268042,Peru_2019,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3621.3,nb,5,20.48870968,10.26954128,Peru_2019,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,reco,3618.2,nb,1,24.82322222,-0.640885109,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,reco,3619.1,nb,2,20.54719101,-1.143127658,Peru_2019,,TRE,-13.138797,-71.631253,PE_TRE_NB_2,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,reco,3619.4,nb,3,20.86701149,-2.259000156,Peru_2019,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,reco,3620.3,nb,4,20.77119565,-2.366550264,Peru_2019,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,reco,3621.3,nb,5,20.35616438,-0.507424063,Peru_2019,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2019-04-13,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,19.0923913,5.249341081,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,20.16213333,5.066392954,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,20.98879121,4.698959897,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,22.06706522,4.205685349,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,nee,3619.4,nb,3,26.70085106,2.334521369,Peru_2019,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,nee,3620.3,nb,4,26.98793478,1.193919385,Peru_2019,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,nee,3621.3,nb,5,27.39826087,1.414264012,Peru_2019,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,reco,3618.2,nb,1,24.16059701,-0.764817513,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,reco,3619.4,nb,3,26.83098901,-1.660519866,Peru_2019,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,reco,3620.3,nb,4,27.14268817,-1.314691322,Peru_2019,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,reco,3621.3,nb,5,27.52989583,-0.754441795,Peru_2019,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2019-07-14,2019,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,16.66957895,4.232760124,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,nee,3619.1,nb,2,18.61698925,2.952364952,Peru_2019,,TRE,-13.138797,-71.631253,PE_TRE_NB_2,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,nee,3619.4,nb,3,19.90177778,3.80723487,Peru_2019,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,nee,3620.3,nb,4,20.86717391,1.982313562,Peru_2019,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,nee,3621.3,nb,5,21.48866667,2.147718361,Peru_2019,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,reco,3618.2,nb,1,17.65042553,-2.366117959,Peru_2019,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,reco,3619.1,nb,2,19.07175824,-2.006523107,Peru_2019,,TRE,-13.138797,-71.631253,PE_TRE_NB_2,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,reco,3619.4,nb,3,20.33011111,-1.897690743,Peru_2019,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,reco,3620.3,nb,4,21.07586957,-2.349158907,Peru_2019,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,reco,3621.3,nb,5,21.64376344,-2.600398052,Peru_2019,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2019-11-24,2019,,not_part_of_the_dataset,Peru
,nee,3714.3,c,1,34.124375,3.23739846,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.3,c,1,34.73144444,2.811210263,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.3,c,1,35.39692308,2.294632067,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.3,c,1,35.90188889,1.333946197,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.8,c,2,34.96455556,2.812727503,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.8,c,2,34.82699029,2.627036043,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.8,c,2,34.24404494,2.926932774,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.8,c,2,33.70322222,2.277674902,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,3,36.47913043,4.068331503,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,3,33.93641304,2.776055211,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,3,34.24355556,1.190935414,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,3,34.47709677,1.69094523,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,4,37.00711111,3.603677568,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,4,32.77688172,1.840758364,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,4,33.2210989,1.834828138,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,4,33.40588889,1.240687216,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.6,c,5,37.45315217,3.152613228,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.6,c,5,37.55764045,3.642553487,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.6,c,5,37.35717391,3.335203346,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.6,c,5,37.36122222,1.334941499,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.3,c,1,36.28610526,-1.53949863,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.8,c,2,36.42483516,-2.874779473,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.7,c,3,36.43184783,-2.994199259,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.7,c,4,36.6593617,-0.926322649,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.6,c,5,36.68681818,-2.257481379,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-04-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.3,c,1,13.93544444,24.7464419,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.8,c,2,15.14538462,0.849214137,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,3,15.96725275,3.908922922,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,4,17.41587629,2.396810358,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.6,c,5,17.28175824,5.197741073,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.3,c,1,14.39792683,-1.52366709,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.8,c,2,15.42833333,-2.170608261,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.7,c,3,16.02747368,-1.35872602,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.7,c,4,17.50266667,-1.928047611,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,reco,3714.6,c,5,17.59365591,-0.9007149,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-07-08,2019,,not_part_of_the_dataset,Peru
,nee,3714.3,c,1,19.21591398,2.660849035,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,nee,3714.8,c,2,20.0544086,4.990143362,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,3,21.14141304,8.795836114,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,nee,3714.7,c,4,22.65681319,2.394371923,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,nee,3714.6,c,5,24.0772043,2.675118581,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,reco,3714.3,c,1,19.54765957,-3.638564856,Peru_2019,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,reco,3714.8,c,2,20.22989247,-3.446996926,Peru_2019,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,reco,3714.7,c,3,21.59784946,-3.664950244,Peru_2019,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,reco,3714.7,c,4,23.14229167,-3.459185321,Peru_2019,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,reco,3714.6,c,5,24.29760417,-0.197860192,Peru_2019,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2019-11-21,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,25.32684783,3.135886279,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,25.9277907,4.199001953,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,26.50868132,3.639493566,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,27.03752688,1.775137464,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,29.37366667,3.94310423,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,29.61527473,3.752397096,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,30.08806452,2.683523104,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,30.43011111,2.13049976,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3077.1,b,3,31.42945652,4.969622197,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3077.1,b,3,31.81802198,3.520677895,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3077.1,b,3,32.43869565,3.143818241,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3077.1,b,3,32.61336957,2.640927787,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,4,33.75510638,3.325980407,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,4,34.32182796,2.713119369,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,4,34.81712766,3.217524102,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,4,35.07181818,1.981989833,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,5,30.06032967,4.834378715,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,5,30.11244444,3.232023202,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,5,30.326,2.189695049,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,5,30.55373626,2.346071152,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,reco,3071.7,b,1,27.55583333,-2.325412058,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,reco,3073.1,b,2,30.8432967,-2.145251426,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,reco,3077.1,b,3,32.9172043,-0.888621813,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,reco,3078.8,b,4,35.11384615,-1.541298356,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,reco,3078.8,b,5,30.73945652,-2.767847561,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-04-11,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,33.06919192,3.235852073,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,33.21695652,3.171074172,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,33.24252747,4.4487923,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,33.36340909,3.080948987,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,34.36380435,4.987745831,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,34.49293478,5.175357083,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,34.60835165,3.299264172,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,34.64934066,1.647060446,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3077.1,b,3,34.6141573,3.420313611,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,4,34.29044444,2.539247314,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,5,34.03568421,5.774657327,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3071.7,b,1,33.77411111,-3.205783073,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3073.1,b,2,34.734,-2.091039696,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3077.1,b,3,34.53580645,-1.068603616,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3078.8,b,4,34.13319149,-1.292693562,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3078.8,b,5,33.96934783,-1.844749786,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,20.48122222,2.65968724,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,23.52225806,5.981970138,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3077.1,b,3,26.06098901,5.830841818,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,4,28.31290323,4.334471647,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3078.8,b,5,30.29648352,2.927662104,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3071.7,b,1,21.57022472,-5.252556082,Peru_2019,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3073.1,b,2,24.31908046,-4.05503865,Peru_2019,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3077.1,b,3,26.79411111,-5.159794855,Peru_2019,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3078.8,b,4,28.92304348,-1.81302236,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3078.8,b,5,30.88340426,-4.527307009,Peru_2019,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,23.96074468,1.038693542,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,23.95168539,1.067334319,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,23.96068182,1.159126678,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,23.94653465,-1.124916148,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-04-12,2019,,not_part_of_the_dataset,Peru
