Gradient,Tier,Site,PlotID,Trait,n,mean,ci_low_mean,ci_high_mean,var,ci_low_var,ci_high_var,skew,ci_low_skew,ci_high_skew,kurt,ci_low_kurt,ci_high_kurt
Eastern Himalayas,China_2016,M,CH_M5,np_ratio,100,16.804417252133,16.517503329201,17.091331175065,19.4874450908315,16.6999966519376,22.2748935297253,0.632517844860202,0.382647933671615,0.88238775604879,1.39690653459016,0.672361813113886,2.12145125606644
Eastern Himalayas,China_2016,M,CH_M5,p_percent,100,0.171035792071821,0.16673027856368,0.175341305579963,0.00314891057877385,0.00265353848199679,0.00364428267555092,1.57244812638845,1.40336989491883,1.74152635785808,2.34543312677732,1.472199256997,3.21866699655765
Eastern Himalayas,China_2016,M,CH_M5,plant_height_cm,100,18.1307513095238,17.471103067177,18.7903995518706,86.2168289230994,78.8229268682738,93.6107309779249,0.504068602265705,0.391206936924556,0.616930267606855,-0.291802599898798,-0.501799389616254,-0.0818058101813429
Eastern Himalayas,China_2016,M,CH_M5,sla_cm2_g,100,212.981685767547,209.168081599608,216.795289935486,3548.92725891079,2921.52316651728,4176.3313513043,1.45446510310628,1.14738487104312,1.76154533516944,2.96854716466022,1.45651081276013,4.48058351656031
Eastern Himalayas,China_2016,M,CH_M5,wet_mass_g,100,0.180733755,0.166109427894441,0.195358082105559,0.0338143160987362,0.025608189470657,0.0420204427268154,2.32794859541911,1.8451884448301,2.81070874600811,7.44869186880978,3.8254680892956,11.071915648324
Eastern Himalayas,China_2016,M,CH_M6,c_percent,100,44.9810029415279,44.8734233415262,45.0885825415296,2.38657040633881,2.16900279520019,2.60413801747743,-0.682640980634574,-0.787164395519981,-0.578117565749168,-0.225325899797534,-0.421596285699752,-0.0290555138953158
Eastern Himalayas,China_2016,M,CH_M6,cn_ratio,100,18.681278036813,18.3525060743355,19.0100499992905,16.6967389556799,13.5302103047793,19.8632676065806,-0.789251672559417,-1.16967739666717,-0.40882594845166,3.79866551582059,2.96379666384498,4.63353436779619
Eastern Himalayas,China_2016,M,CH_M6,cp_ratio,100,354.257503147692,348.416544699936,360.098461595447,7907.56824206774,6849.01397047474,8966.12251366075,0.886827234274092,0.705279873734903,1.06837459481328,0.993801738002341,0.572708870073672,1.41489460593101
Eastern Himalayas,China_2016,M,CH_M6,dry_mass_g,100,0.0183292685,0.0173212472293146,0.0193372897706854,0.000221628922448819,0.00019305643140893,0.000250201413488708,1.21734877866337,0.953939916014843,1.4807576413119,1.78514584550824,0.45216014106131,3.11813154995517
Eastern Himalayas,China_2016,M,CH_M6,ldmc,100,0.219221648105149,0.216154853359244,0.222288442851054,0.00224471765620715,0.00204248099455562,0.00244695431785868,-0.290255205691168,-0.44402764209781,-0.136482769284526,-0.207269021324281,-0.480207451756749,0.0656694091081869
Eastern Himalayas,China_2016,M,CH_M6,leaf_area_cm2,100,4.259877655,4.01938842502923,4.50036688497077,11.1357172734267,9.4700503455553,12.8013842012981,1.4097875832355,1.27677404710802,1.54280111936298,1.83737876711106,1.28391391871389,2.39084361550823
Eastern Himalayas,China_2016,M,CH_M6,leaf_thickness_mm,100,0.201988473333333,0.19582059641607,0.208156350250597,0.00995795147847403,0.00779260427999295,0.0121232986769551,2.25032024509394,1.97979684187416,2.52084364831371,7.41756106416702,5.77104236777638,9.06407976055765
Eastern Himalayas,China_2016,M,CH_M6,n_percent,100,2.421195545,2.39154241209347,2.45084867790653,0.178253493954163,0.156923318514938,0.199583669393388,0.16899546475625,-0.0269164226804966,0.364907352192996,0.545211447570702,0.201450595820736,0.888972299320668
Eastern Himalayas,China_2016,M,CH_M6,np_ratio,100,18.9583060598102,18.5956766870226,19.3209354325977,27.2409180881512,24.3820625492283,30.0997736270741,0.90067287891671,0.760225310820654,1.04112044701277,0.262222682141427,-0.112105238587242,0.636550602870097
Eastern Himalayas,China_2016,M,CH_M6,p_percent,100,0.13532350713343,0.132735602380157,0.137911411886704,0.00128908286522002,0.00103965947992689,0.00153850625051316,1.12920087813211,0.563958115764475,1.69444364049974,3.97384990387125,1.12514585653159,6.82255395121091
Eastern Himalayas,China_2016,M,CH_M6,plant_height_cm,100,21.6007694027778,20.9360365875767,22.2655022179788,76.5119770378408,69.2388673675272,83.7850867081544,0.16467764675045,0.040931128524399,0.288424164976502,-0.109400869968732,-0.320388647589937,0.101586907652472
Eastern Himalayas,China_2016,M,CH_M6,sla_cm2_g,100,256.605411209381,251.236324650514,261.974497768247,6509.81410216192,5792.74390640935,7226.8842979145,1.1021451298518,0.967978420908348,1.23631183879526,0.451084486627652,0.0160570917997339,0.886111881455571
Eastern Himalayas,China_2016,M,CH_M6,wet_mass_g,100,0.08786735,0.0816338033866094,0.0941008966133906,0.00737215312023116,0.00556443524438931,0.009179870996073,2.38719323844507,1.9553182226537,2.81906825423644,8.21322343451652,4.9934986391297,11.4329482299033
Eastern Himalayas,China_2016,M,CH_M7,c_percent,100,45.1778069847869,45.0860083609768,45.2696056085969,2.14712376415563,1.9186942238829,2.37555330442836,-0.623338695438546,-0.751059956310374,-0.495617434566718,-0.0895914416390891,-0.297984843726056,0.118801960447878
Eastern Himalayas,China_2016,M,CH_M7,cn_ratio,100,16.9121738456024,16.5807468954951,17.2436007957097,19.6934920254269,16.8725830537431,22.5144009971108,-0.698567985203915,-0.928230777940376,-0.468905192467454,1.88448083186283,1.5009612792864,2.26800038443926
Eastern Himalayas,China_2016,M,CH_M7,cp_ratio,100,342.039702560317,335.718313729754,348.36109139088,8718.03494529623,7660.98365536233,9775.08623523013,0.24638022298181,0.06801528265541,0.42474516330821,0.706480175580161,0.35408211957633,1.05887823158399
Eastern Himalayas,China_2016,M,CH_M7,dry_mass_g,100,0.0195421075,0.017671006590548,0.021413208409452,0.000655883342086658,0.000471882608749603,0.000839884075423714,2.95333465521911,2.58973696968704,3.31693234075117,11.6102192308655,8.24875553250332,14.9716829292277
Eastern Himalayas,China_2016,M,CH_M7,ldmc,100,0.181827052905141,0.175794137900188,0.187859967910094,0.00665312489427202,0.00619412964691008,0.00711212014163397,-0.553738408961012,-0.669964007381443,-0.437512810540581,-0.875572408188199,-1.05912243648272,-0.692022379893677
Eastern Himalayas,China_2016,M,CH_M7,leaf_area_cm2,100,4.427022927,4.08649654512298,4.76754930887702,21.9807156186283,17.4278846205659,26.5335466166907,1.98386986608918,1.73350703011379,2.23423270206456,5.42529289015783,4.01568181322197,6.83490396709368
Eastern Himalayas,China_2016,M,CH_M7,leaf_thickness_mm,100,0.181137823333333,0.173989364442736,0.188286282223931,0.0124477274485505,0.0105793198978838,0.0143161349992173,1.21617682923516,1.02245982113263,1.40989383733768,2.26374539790195,1.53552023265601,2.9919705631479
