system:index,BurnFreq,DaysSinceFire,LastFire,LastFireDate,date,flux_id,plot_id,tier,.geo
1_000000000000000001aa_000000000000000001aa,0.08036138613861386,4060.0,2002121.0,2002-05-01,2013-06-12,US_pfeiler2427,US_pfeiler2,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001ab_000000000000000001ab,0.08036138613861386,4060.0,2002121.0,2002-05-01,2013-06-12,US_pfeiler3428,US_pfeiler3,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001ac_000000000000000001ac,0.08036138613861386,4060.0,2002121.0,2002-05-01,2013-06-12,US_pfeiler4429,US_pfeiler4,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001ad_000000000000000001ad,0.08036138613861386,4060.0,2002121.0,2002-05-01,2013-06-12,US_pfeiler5430,US_pfeiler5,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001bd_000000000000000001bd,0.07966030534351146,4100.0,2002121.0,2002-05-01,2013-07-22,US_pfeiler1446,US_pfeiler1,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001be_000000000000000001be,0.07966030534351146,4100.0,2002121.0,2002-05-01,2013-07-22,US_pfeiler2447,US_pfeiler2,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001bf_000000000000000001bf,0.07966030534351146,4100.0,2002121.0,2002-05-01,2013-07-22,US_pfeiler3448,US_pfeiler3,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001c0_000000000000000001c0,0.07966030534351146,4100.0,2002121.0,2002-05-01,2013-07-22,US_pfeiler4449,US_pfeiler4,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001c1_000000000000000001c1,0.07966030534351146,4100.0,2002121.0,2002-05-01,2013-07-22,US_pfeiler5450,US_pfeiler5,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001db_000000000000000001db,0.0742061154002438,4437.0,2002121.0,2002-05-01,2014-06-24,US_pfeiler1476,US_pfeiler1,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001dc_000000000000000001dc,0.0742061154002438,4437.0,2002121.0,2002-05-01,2014-06-24,US_pfeiler2477,US_pfeiler2,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001dd_000000000000000001dd,0.0742061154002438,4437.0,2002121.0,2002-05-01,2014-06-24,US_pfeiler3478,US_pfeiler3,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001de_000000000000000001de,0.0742061154002438,4437.0,2002121.0,2002-05-01,2014-06-24,US_pfeiler4479,US_pfeiler4,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001df_000000000000000001df,0.0742061154002438,4437.0,2002121.0,2002-05-01,2014-06-24,US_pfeiler5480,US_pfeiler5,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001f4_000000000000000001f4,0.07380127298444131,4464.0,2002121.0,2002-05-01,2014-07-21,US_pfeiler1501,US_pfeiler1,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001f5_000000000000000001f5,0.07380127298444131,4464.0,2002121.0,2002-05-01,2014-07-21,US_pfeiler2502,US_pfeiler2,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001f6_000000000000000001f6,0.07380127298444131,4464.0,2002121.0,2002-05-01,2014-07-21,US_pfeiler3503,US_pfeiler3,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001f7_000000000000000001f7,0.07380127298444131,4464.0,2002121.0,2002-05-01,2014-07-21,US_pfeiler4504,US_pfeiler4,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_000000000000000001f8_000000000000000001f8,0.07380127298444131,4464.0,2002121.0,2002-05-01,2014-07-21,US_pfeiler5505,US_pfeiler5,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_00000000000000000212_00000000000000000212,0.0691092715231788,4800.0,2002121.0,2002-05-01,2015-06-22,US_pfeiler1531,US_pfeiler1,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_00000000000000000213_00000000000000000213,0.0691092715231788,4800.0,2002121.0,2002-05-01,2015-06-22,US_pfeiler2532,US_pfeiler2,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_00000000000000000214_00000000000000000214,0.0691092715231788,4800.0,2002121.0,2002-05-01,2015-06-22,US_pfeiler3533,US_pfeiler3,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_00000000000000000215_00000000000000000215,0.0691092715231788,4800.0,2002121.0,2002-05-01,2015-06-22,US_pfeiler4534,US_pfeiler4,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_00000000000000000216_00000000000000000216,0.0691092715231788,4800.0,2002121.0,2002-05-01,2015-06-22,US_pfeiler5535,US_pfeiler5,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
1_0000000000000000022a_0000000000000000022a,0.06879685439819175,4824.0,2002121.0,2002-05-01,2015-07-16,US_pfeiler1555,US_pfeiler1,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.03144139867611,38.961764708053146],[-107.03176465138027,38.961728892120824],[-107.03206217225274,38.96162429537571],[-107.03231027800167,38.96145924399731],[-107.0324892192617,38.96124687644191],[-107.03258475268971,38.961004097507136],[-107.03258927461579,38.96075023260382],[-107.03250242604867,38.960505489388524],[-107.03233112095356,38.96028934923091],[-107.03208899564501,38.96011901655608],[-107.03179532320233,38.96000804947575],[-107.03147347936222,38.95996528067781],[-107.03114908199416,38.95999411443534],[-107.03084795219895,38.96009225566499],[-107.03059405923914,38.960251892589426],[-107.03040761279455,38.96046031847228],[-107.03030345433417,38.96070094296115],[-107.03028987563152,38.96095461257108],[-107.03036795850244,38.96120113523197],[-107.03053148839562,38.961420887567684],[-107.03076744880721,38.961596376970604],[-107.03105705724597,38.961713634113586],[-107.03137726033297,38.961763325024016],[-107.03144139867611,38.961764708053146]]]}"
