turfID,type,flux,temp_soil,temp_airavg,PARavg,datetime,fluxID,flag,flux_noflag,time,flux_corrected,warming,origSiteID,destSiteID
156 AN2C 156,GPP,NA,NA,NA,314.2589937106918,2022-07-28T13:43:35Z,NA,weird_flux,NA,13:43:35,NA,A,Joa,Joa
74 WN2C 155,ER,60.71786461936492,16.221383647798742,26.417924528301885,2.901006289308176,2022-07-28T13:56:31Z,80,ok,60.71786461936492,13:56:31,60.71786461936492,W,Lia,Joa
74 WN2C 155,NEE,25.637190571004584,16.405911949685535,28.455849056603775,538.1185534591195,2022-07-28T13:52:32Z,79,ok,25.637190571004584,13:52:32,-11.490172284346787,W,Lia,Joa
74 WN2C 155,GPP,-35.080674048360336,NA,NA,538.1185534591195,2022-07-28T13:52:32Z,NA,ok,NA,13:52:32,-72.2080369037117,W,Lia,Joa
109 AN3C 109,ER,94.64902166623264,16.493584905660377,24.84188679245283,3.4178616352201256,2022-07-28T14:08:08Z,82,ok,94.64902166623264,14:08:08,94.64902166623264,A,Joa,Joa
109 AN3C 109,NEE,-2.373295865247766,17.085157232704404,27.397169811320754,1549.23106918239,2022-07-28T14:03:55Z,81,ok,-2.373295865247766,14:03:55,-39.50065872059914,A,Joa,Joa
109 AN3C 109,GPP,-97.02231753148041,NA,NA,1549.23106918239,2022-07-28T14:03:55Z,NA,ok,NA,14:03:55,-134.1496803868318,A,Joa,Joa
29 WN3C 106,ER,6.050449886973455,19.162704402515725,28.38194968553459,0.7816352201257861,2022-07-28T14:17:15Z,84,ok,6.050449886973455,14:17:15,6.050449886973455,W,Lia,Joa
29 WN3C 106,NEE,1.9917406408812108,18.804905660377358,29.67327044025157,1662.7766037735848,2022-07-28T14:12:55Z,83,ok,1.9917406408812108,14:12:55,-35.13562221447016,W,Lia,Joa
29 WN3C 106,GPP,-4.058709246092244,NA,NA,1662.7766037735848,2022-07-28T14:12:55Z,NA,ok,NA,14:12:55,-41.186072101443614,W,Lia,Joa
81 AN1C 81,ER,43.12138812865043,19.597735849056605,24.47012578616352,0.5005031446540881,2022-07-28T14:35:49Z,86,ok,43.12138812865043,14:35:49,43.12138812865043,A,Joa,Joa
81 AN1C 81,NEE,1.449351437376958,20.255408805031447,27.058993710691823,1195.380314465409,2022-07-28T14:31:55Z,85,ok,1.449351437376958,14:31:55,-35.67801141797441,A,Joa,Joa
81 AN1C 81,GPP,-41.67203669127347,NA,NA,1195.380314465409,2022-07-28T14:31:55Z,NA,ok,NA,14:31:55,-78.79939954662484,A,Joa,Joa
3 WN1C 85,ER,77.68393137498752,16.07559748427673,24.340314465408806,0,2022-07-28T14:43:48Z,88,ok,77.68393137498752,14:43:48,77.68393137498752,W,Lia,Joa
3 WN1C 85,NEE,30.89188542647515,16.48566037735849,26.636163522012577,1250.1849056603774,2022-07-28T14:39:41Z,87,ok,30.89188542647515,14:39:41,-6.235477428876223,W,Lia,Joa
3 WN1C 85,GPP,-46.792045948512374,NA,NA,1250.1849056603774,2022-07-28T14:39:41Z,NA,ok,NA,14:39:41,-83.91940880386375,W,Lia,Joa
156 AN2C 156,ER,113.23503018520826,14.265345911949685,23.473144654088053,1.3432075471698113,2022-07-28T14:53:25Z,90,ok,113.23503018520826,14:53:25,113.23503018520826,A,Joa,Joa
156 AN2C 156,NEE,62.29357306128917,15.026415094339622,25.035345911949687,796.8331446540881,2022-07-28T14:49:15Z,89,ok,62.29357306128917,14:49:15,25.1662102059378,A,Joa,Joa
156 AN2C 156,GPP,-50.941457123919086,NA,NA,796.8331446540881,2022-07-28T14:49:15Z,NA,ok,NA,14:49:15,-88.06881997927046,A,Joa,Joa
74 WN2C 155,ER,64.99747618109613,16.50440251572327,25.202075471698112,1.0164779874213836,2022-07-28T15:01:25Z,92,ok,64.99747618109613,15:01:25,64.99747618109613,W,Lia,Joa
74 WN2C 155,NEE,27.416456791383073,16.111069182389937,26.79490566037736,1011.153144654088,2022-07-28T14:57:10Z,91,ok,27.416456791383073,14:57:10,-9.710906063968299,W,Lia,Joa
74 WN2C 155,GPP,-37.58101938971306,NA,NA,1011.153144654088,2022-07-28T14:57:10Z,NA,ok,NA,14:57:10,-74.70838224506443,W,Lia,Joa
109 AN3C 109,ER,84.15193774268609,17.302264150943397,26.188616352201258,1.8753459119496856,2022-07-28T15:11:27Z,94,ok,84.15193774268609,15:11:27,84.15193774268609,A,Joa,Joa
109 AN3C 109,NEE,28.217125869698755,17.58754716981132,29.585786163522013,1295.1280503144653,2022-07-28T15:07:22Z,93,ok,28.217125869698755,15:07:22,-8.910236985652617,A,Joa,Joa
109 AN3C 109,GPP,-55.93481187298733,NA,NA,1295.1280503144653,2022-07-28T15:07:22Z,NA,ok,NA,15:07:22,-93.0621747283387,A,Joa,Joa
29 WN3C 106,ER,54.923525888893664,18.087421383647797,26.426603773584905,2.7273584905660377,2022-07-28T15:19:00Z,96,ok,54.923525888893664,15:19:00,54.923525888893664,W,Lia,Joa
29 WN3C 106,NEE,53.82731391000071,18.047672955974843,27.83748427672956,1128.731572327044,2022-07-28T15:15:17Z,95,ok,53.82731391000071,15:15:17,16.69995105464934,W,Lia,Joa
29 WN3C 106,GPP,-1.0962119788929527,NA,NA,1128.731572327044,2022-07-28T15:15:17Z,NA,ok,NA,15:15:17,-38.223574834244324,W,Lia,Joa
81 AN1C 81,ER,68.77275319862599,26.74805031446541,26.421006289308178,2.439056603773585,2022-07-28T15:27:40Z,98,ok,68.77275319862599,15:27:40,68.77275319862599,A,Joa,Joa
81 AN1C 81,NEE,31.27990117688587,24.544276729559748,27.863459119496856,1339.3384905660378,2022-07-28T15:23:20Z,97,ok,31.27990117688587,15:23:20,-5.847461678465503,A,Joa,Joa
81 AN1C 81,GPP,-37.49285202174012,NA,NA,1339.3384905660378,2022-07-28T15:23:20Z,NA,ok,NA,15:23:20,-74.62021487709148,A,Joa,Joa
3 WN1C 85,ER,74.64464388487293,16.170943396226416,25.504528301886793,2.78685534591195,2022-07-28T15:39:40Z,100,ok,74.64464388487293,15:39:40,74.64464388487293,W,Lia,Joa
3 WN1C 85,NEE,18.333557531644253,16.045283018867924,29.21566037735849,1049.6039622641508,2022-07-28T15:35:35Z,99,ok,18.333557531644253,15:35:35,-18.79380532370712,W,Lia,Joa
3 WN1C 85,GPP,-56.31108635322868,NA,NA,1049.6039622641508,2022-07-28T15:35:35Z,NA,ok,NA,15:35:35,-93.43844920858005,W,Lia,Joa
156 AN2C 156,ER,94.50260224600248,32.1303144654088,25.243459119496855,3.4816352201257863,2022-07-28T15:48:50Z,102,ok,94.50260224600248,15:48:50,94.50260224600248,A,Joa,Joa
156 AN2C 156,NEE,47.04140238286659,29.142264150943397,27.306540880503146,922.4058490566038,2022-07-28T15:45:00Z,101,ok,47.04140238286659,15:45:00,9.914039527515222,A,Joa,Joa
156 AN2C 156,GPP,-47.46119986313589,NA,NA,922.4058490566038,2022-07-28T15:45:00Z,NA,ok,NA,15:45:00,-84.58856271848725,A,Joa,Joa
74 WN2C 155,ER,0,18.816729559748428,26.26685534591195,3.1324528301886794,2022-07-28T15:56:30Z,104,zero,-88.64306254357977,15:56:30,0,W,Lia,Joa
74 WN2C 155,NEE,0.06056813147118083,20.20918238993711,27.47295597484277,442.5596226415094,2022-07-28T15:52:40Z,103,ok,0.06056813147118083,15:52:40,-37.06679472388019,W,Lia,Joa
74 WN2C 155,GPP,0.06056813147118083,NA,NA,442.5596226415094,2022-07-28T15:52:40Z,NA,zeroER,NA,15:52:40,-37.06679472388019,W,Lia,Joa
109 AN3C 109,ER,4.300156560927902,15.221509433962265,27.23509433962264,1.3225786163522013,2022-07-28T16:06:09Z,106,ok,4.300156560927902,16:06:09,4.300156560927902,A,Joa,Joa
109 AN3C 109,NEE,-1.015715589224675,15.671698113207547,28.287295597484277,1172.8806918238995,2022-07-28T16:02:16Z,105,ok,-1.015715589224675,16:02:16,-38.14307844457605,A,Joa,Joa
109 AN3C 109,GPP,-5.315872150152577,NA,NA,1172.8806918238995,2022-07-28T16:02:16Z,NA,ok,NA,16:02:16,-42.44323500550395,A,Joa,Joa
29 WN3C 106,ER,102.42511175265989,20.43704402515723,28.382578616352202,0.22132075471698112,2022-07-28T16:14:31Z,108,ok,102.42511175265989,16:14:31,102.42511175265989,W,Lia,Joa
29 WN3C 106,NEE,69.85935639663009,19.949559748427674,31.40691823899371,1189.1441509433962,2022-07-28T16:10:27Z,107,ok,69.85935639663009,16:10:27,32.73199354127872,W,Lia,Joa
29 WN3C 106,GPP,-32.5657553560298,NA,NA,1189.1441509433962,2022-07-28T16:10:27Z,NA,ok,NA,16:10:27,-69.69311821138118,W,Lia,Joa
81 AN1C 81,ER,86.40562898158771,22.89937106918239,27.76125786163522,1.2561006289308176,2022-07-28T16:25:10Z,110,ok,86.40562898158771,16:25:10,86.40562898158771,A,Joa,Joa
81 AN1C 81,NEE,70.96713185406595,16.67641509433962,31.621006289308177,1171.1051572327044,2022-07-28T16:20:30Z,109,ok,70.96713185406595,16:20:30,33.83976899871458,A,Joa,Joa
81 AN1C 81,GPP,-15.438497127521757,NA,NA,1171.1051572327044,2022-07-28T16:20:30Z,NA,ok,NA,16:20:30,-52.56585998287313,A,Joa,Joa
3 WN1C 85,ER,53.93759151297054,19.242327044025156,27.74012578616352,2.0226415094339623,2022-07-28T16:34:09Z,112,ok,53.93759151297054,16:34:09,53.93759151297054,W,Lia,Joa
3 WN1C 85,NEE,34.11062961726531,20.03943396226415,29.629245283018868,914.8111320754717,2022-07-28T16:29:50Z,111,ok,34.11062961726531,16:29:50,-3.0167332380860614,W,Lia,Joa
3 WN1C 85,GPP,-19.82696189570523,NA,NA,914.8111320754717,2022-07-28T16:29:50Z,NA,ok,NA,16:29:50,-56.9543247510566,W,Lia,Joa
156 AN2C 156,ER,112.10589184339366,15.146415094339623,28.170943396226416,1.641006289308176,2022-07-28T16:44:11Z,114,ok,112.10589184339366,16:44:11,112.10589184339366,A,Joa,Joa
156 AN2C 156,NEE,28.27422046678115,16.251006289308176,31.235408805031447,918.2736477987421,2022-07-28T16:40:00Z,113,ok,28.27422046678115,16:40:00,-8.853142388570223,A,Joa,Joa
156 AN2C 156,GPP,-83.83167137661252,NA,NA,918.2736477987421,2022-07-28T16:40:00Z,NA,ok,NA,16:40:00,-120.9590342319639,A,Joa,Joa
74 WN2C 155,ER,77.12023420529748,19.600880503144655,28.87685534591195,1.2139622641509433,2022-07-28T16:53:20Z,116,ok,77.12023420529748,16:53:20,77.12023420529748,W,Lia,Joa
74 WN2C 155,NEE,42.3472278886712,19.072767295597483,31.113396226415095,955.168427672956,2022-07-28T16:49:26Z,115,ok,42.3472278886712,16:49:26,5.219865033319827,W,Lia,Joa
74 WN2C 155,GPP,-34.77300631662628,NA,NA,955.168427672956,2022-07-28T16:49:26Z,NA,ok,NA,16:49:26,-71.90036917197764,W,Lia,Joa
109 AN3C 109,ER,94.2600502936537,18.124905660377358,26.6237106918239,1.6854088050314466,2022-07-28T17:03:30Z,118,ok,94.2600502936537,17:03:30,94.2600502936537,A,Joa,Joa
