plot_id,tier,MMP,MAT,MaxTemp,MinTemp,BurnedAreaMean
NO_Joa_156 AN2C 156,Norway_2022,142.217971801758,2.48806405067444,19.6879730224609,-19.7228775024414,0
NO_Joa_81 AN1C 81,Norway_2022,142.217971801758,2.48806405067444,19.6879730224609,-19.7228775024414,0
NO_Lia_27 AN3C 27,Norway_2022,173.934036254883,0.124243162572384,17.0499992370605,-21.25,0
NO_Lia_4 AN1C 4,Norway_2022,173.934036254883,0.124243162572384,17.0499992370605,-21.25,0
NO_Lia_77 AN2C 77,Norway_2022,173.934036254883,0.124243162572384,17.0499992370605,-21.25,0
NO_Vik_TTC 140,Norway_2022,121.783966064453,5.01970195770264,22.5499992370606,-18.1499996185303,0
NO_Vik_TTC 141,Norway_2022,121.783966064453,5.01970195770264,22.5499992370606,-18.1499996185303,0
NO_Vik_TTC 146,Norway_2022,121.783966064453,5.01970195770264,22.5499992370606,-18.1499996185303,0
US_almont1,Colorado_2014,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont2,Colorado_2014,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont3,Colorado_2014,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont4,Colorado_2014,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont5,Colorado_2014,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_cbt1,Colorado_2014,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt2,Colorado_2014,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt3,Colorado_2014,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt4,Colorado_2014,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_cbt5,Colorado_2014,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
US_road1,Colorado_2014,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road2,Colorado_2014,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road3,Colorado_2014,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
